22690	PLEUDIHEN SUR RANCE
22560	PLEUMEUR BODOU
22740	PLEUMEUR GAUTIER
22130	PLEVEN
22240	PLEVENON
22340	PLEVIN
22150	PLOEUC SUR LIE
22260	PLOEZAL
22130	PLOREC SUR ARGUENON
22170	PLOUAGAT
22420	PLOUARET
22830	PLOUASNE
22650	PLOUBALAY
22620	PLOUBAZLANEC
22300	PLOUBEZRE
22260	PLOUEC DU TRIEUX
22490	PLOUER SUR RANCE
22470	PLOUEZEC
22440	PLOUFRAGAN
22810	PLOUGONVER
22780	PLOUGRAS
22820	PLOUGRESCANT
22150	PLOUGUENAST
22110	PLOUGUERNEVEL
22220	PLOUGUIEL
22580	PLOUHA
22200	PLOUISY
22300	PLOULEC H
22970	PLOUMAGOAR
22300	PLOUMILLIAU
22780	PLOUNERIN
22810	PLOUNEVEZ MOEDEC
22110	PLOUNEVEZ QUINTIN
22160	PLOURAC H
22410	PLOURHAN
22860	PLOURIVO
22170	PLOUVARA
22420	PLOUZELAMBRE
22290	PLUDUAL
22130	PLUDUNO
22310	PLUFUR
22350	PLUMAUDAN
22250	PLUMAUGAT
22210	PLUMIEUX
22240	PLURIEN
22160	PLUSQUELLEC
22320	PLUSSULIEN
22140	PLUZUNET
22120	POMMERET
22450	POMMERIT JAUDY
22200	POMMERIT LE VICOMTE
22390	PONT MELVEZ
22260	PONTRIEUX
22590	PORDIC
22400	LA POTERIE
22450	POULDOURAN
22140	PRAT
22210	LA PRENESSAYE
22260	QUEMPER GUEZENNEC
22450	QUEMPERVEN
22120	QUESSOY
22100	QUEVERT
22460	LE QUILLIO
22400	QUINTENIC
22800	QUINTIN
22630	LE QUIOU
22450	LA ROCHE DERRIEN
22300	ROSPEZ
22110	ROSTRENEN
22250	ROUILLAC
22550	RUCA
22260	RUNAN
22400	ST AARON
22390	ST ADRIEN
22200	ST AGATHON
22400	ST ALBAN
22630	ST ANDRE DES EAUX
22600	ST BARNABE
22800	ST BIHY
22800	ST BRANDAN
22000	ST BRIEUC
22600	ST CARADEC
22100	ST CARNE
22150	ST CARREUC
22380	ST CAST LE GUILDO
22260	ST CLET
22480	ST CONNAN
22530	ST CONNEC
22400	ST DENOUAL
22800	ST DONAN
22210	ST ETIENNE DU GUE DE L IS
22720	ST FIACRE
22570	ST GELVEN
22800	ST GILDAS
22330	ST GILLES DU MENE
22290	ST GILLES LES BOIS
22480	ST GILLES PLIGEAUX
22530	ST GILLES VIEUX MARCHE
22510	ST GLEN
22330	ST GOUENO
22530	ST GUEN
22100	ST HELEN
22460	ST HERVE
22270	ST IGNEUC
22750	ST JACUT DE LA MER
22330	ST JACUT DU MENE
22170	ST JEAN KERDANIEL
22350	ST JOUAN DE L ISLE
22630	ST JUDOCE
22940	ST JULIEN
22630	ST JUVAT
22230	ST LAUNEUC
22140	ST LAURENT
22130	ST LORMEL
22350	ST MADEN
22320	ST MARTIN DES PRES
22600	ST MAUDAN
22980	ST MAUDEZ
22320	ST MAYEUX
22980	ST MELOIR
22980	ST MICHEL DE PLELAN
22300	ST MICHEL EN GREVE
22160	ST NICODEME
22480	ST NICOLAS DU PELEM
22720	ST PEVER
22550	ST POTAN
22700	ST QUAY PERROS
22410	ST QUAY PORTRIEUX
22270	ST RIEUL
22100	ST SAMSON SUR RANCE
22160	ST SERVAIS
22100	ST SOLEN
22460	ST THELO
22480	STE TREPHINE
22510	ST TRIMOEL
22230	ST VRAN
22570	ST IGEAUX
22720	SENVEN LEHART
22250	SEVIGNAC
22200	SQUIFFIEC
22100	TADEN
22140	TONQUEDEC
22640	TRAMAIN
22980	TREBEDAN
22560	TREBEURDEN
22340	TREBRIVAN
22510	TREBRY
22510	TREDANIEL
22220	TREDARZEC
22250	TREDIAS
22300	TREDREZ
22310	TREDUDER
22340	TREFFRIN
22630	TREFUMEL
22730	TREGASTEL
22540	TREGLAMUS
22400	TREGOMAR
22590	TREGOMEUR
22650	TREGON
22200	TREGONNEAU
22420	TREGROM
22950	TREGUEUX
22290	TREGUIDEL
22220	TREGUIER
22660	TRELEVERN
22100	TRELIVAN
22110	TREMARGAT
22310	TREMEL
22590	TREMELOIR
22490	TREMEREUC
22250	TREMEUR
22290	TREMEVEN
22230	TREMOREL
22440	TREMUSON
22340	TREOGAN
22100	TRESSAINT
22290	TRESSIGNAUX
22600	TREVE
22410	TREVENEUC
22290	TREVEREC
22660	TREVOU TREGUIGNEC
22100	TREVRON
22450	TREZENY
22490	TRIGAVOU
22450	TROGUERY
22460	UZEL
22690	LA VICOMTE SUR RANCE
22800	LE VIEUX BOURG
22420	LE VIEUX MARCHE
22980	VILDE GUINGALAN
22120	YFFINIAC
22930	YVIAS
22350	YVIGNAC
22140	BOTLEZAN
22140	GUENEZAN
22140	TREZELAN
22810	LOCMARIA
22170	ST JEAN PLELO
22100	L AUBLETTE QUEVERT
22100	LA HISSE ST SAMSON
22430	CAROUAL
22430	LES HOPITAUX
22200	GOURLAN GRACES
22410	NOTRE DAME DE LA COUR
22740	KERMOUSTER
22300	BEG LEGUER SERVEL
22300	LOCQUEMEAU
22300	LE YAUDET
22540	LE QUINQUIS
22540	ST ELOI
22710	BUGUELES
22710	PORT BLANC
22700	LA CLARTE
22700	PLOUMANACH
22240	SABLES D OR LES PINS
22400	LA COTENTIN PLANGUENOUAL
22240	LA CARQUOIS
22310	ST EFFLAM
22610	L ARMOR
22560	LANDRELLEC
22620	L ARCOUEST
22470	LE QUESTEL
22440	LES CROIX
22190	LES ROSAIRES
22190	ST LAURENT DE LA MER
22560	ILE GRANDE
22620	LOGUIVY DE LA MER
22580	KEREGAL
22590	LA VILLE LOUAIS
22120	L HOPITAL
22410	KERTUGAL
22120	ST RENE HILLION
22360	LES GREVES LANGUEUX
22950	CREAC H TREGUEUX
23150	AHUN
23380	AJAIN
23200	ALLEYRAT
23000	ANZEME
23700	ARFEUILLE CHATAIN
23210	ARRENES
23480	ARS
23200	AUBUSSON
23170	AUGE
23210	AUGERES
23210	AULON
23400	AURIAT
23700	AUZANCES
23210	AZAT CHATENET
23160	AZERABLES
23120	BANIZE
23260	BASVILLE
23160	BAZELAT
23260	BEISSAT
23190	BELLEGARDE EN MARCHE
23210	BENEVENT L ABBAYE
23270	BETETE
23140	BLAUDEIX
23200	BLESSAC
23220	BONNAT
23230	BORD ST GEORGES
23400	BOSMOREAU LES MINES
23200	BOSROGER
23220	LE BOURG D HEM
23400	BOURGANEUF
23600	BOUSSAC
23600	BOUSSAC BOURG
23000	LA BRIONNE
23700	BROUSSE
23170	BUDELIERE
23320	BUSSIERE DUNOISE
23700	BUSSIERE NOUVELLE
23600	BUSSIERE ST GEORGES
23800	LA CELLE DUNOISE
23230	LA CELLE SOUS GOUZON
23350	LA CELLETTE
23210	CEYROUX
23480	CHAMBERAUD
23220	CHAMBON STE CROIX
23170	CHAMBON SUR VOUEIZE
23110	CHAMBONCHARD
23240	CHAMBORAND
23190	CHAMPAGNAT
23220	CHAMPSANGLARD
23160	LA CHAPELLE BALOUE
23250	LA CHAPELLE ST MARTIAL
23000	LA CHAPELLE TAILLEFERT
23700	CHARD
23700	CHARRON
23700	CHATELARD
23430	CHATELUS LE MARCHEIX
23270	CHATELUS MALVALEIX
23130	LE CHAUCHET
23200	LA CHAUSSADE
23250	CHAVANAT
23130	CHENERAILLES
23220	CHENIERS
23500	CLAIRAVAUX
23270	CLUGNAT
23800	COLONDANNES
23700	LE COMPAS
23100	LA COURTINE
23140	CRESSAT
23260	CROCQ
23160	CROZANT
23500	CROZE
23140	DOMEYROT
23700	DONTREIX
23480	LE DONZEIL
23800	DUN LE PALESTEL
23110	EVAUX LES BAINS
23340	FAUX LA MONTAGNE
23400	FAUX MAZURAS
23500	FELLETIN
23100	FENIERS
23260	FLAYAT
23320	FLEURAT
23110	FONTANIERES
23360	LA FORET DU TEMPLE
23230	LES FORGES
23480	FRANSECHES
23450	FRESSELINES
23320	GARTEMPE
23350	GENOUILLAC
23340	GENTIOUX PIGEROLLES
23500	GIOUX
23380	GLENIC
23230	GOUZON
23230	GOUZOUGNAT
23240	LE GRAND BOURG
23000	GUERET
23130	ISSOUDUN LETRIEIX
23270	JALESCHES
23250	JANAILLAT
23140	JARNAGES
23220	JOUILLAT
23270	LADAPEYRE
23800	LAFAT
23600	LAVAUFRANCHE
23150	LAVAVEIX LES MINES
23170	LEPAUD
23150	LEPINAS
23600	LEYRAT
23220	LINARD
23700	LIOUX LES MONGES
23240	LIZIERES
23360	LOURDOUEIX ST PIERRE
23190	LUPERSAT
23170	LUSSAT
23260	MAGNAT L ETRANGE
23700	MAINSAT
23800	MAISON FEYNE
23150	MAISONNISSES
23260	MALLERET
23600	MALLERET BOUSSAC
23220	MALVAL
23400	MANSAT LA COURRIERE
23700	LES MARS
23210	MARSAC
23100	LE MAS D ARTIGE
23400	MASBARAUD MERIGNAT
23190	MAUTES
23150	MAZEIRAT
23260	LA MAZIERE AUX BONS HOMME
23360	MEASNES
23420	MERINCHAL
23320	MONTAIGUT LE BLANC
23400	MONTBOUCHER
23460	LE MONTEIL AU VICOMTE
23220	MORTROUX
23210	MOURIOUX VIEILLEVILLE
23150	MOUTIER D AHUN
23220	MOUTIER MALCARD
23200	MOUTIER ROZEILLE
23800	NAILLAT
23200	NEOUX
23300	NOTH
23500	LA NOUAILLE
23170	NOUHANT
23600	NOUZERINES
23360	NOUZEROLLES
23350	NOUZIERS
23140	PARSAC
23000	PEYRABOUT
23130	PEYRAT LA NONIERE
23130	PIERREFITTE
23340	PIGEROLLES
23140	PIONNAT
23250	PONTARION
23260	PONTCHARRAUD
23250	LA POUGE
23500	POUSSANGES
23130	PUY MALSIGNAT
23110	RETERRE
23140	RIMONDEIX
23270	ROCHES
23200	LA ROCHETTE
23700	ROUGNAT
23460	ROYERE DE VASSIVIERE
23800	SAGNAT
23110	SANNAT
23250	SARDENT
23000	LA SAUNIERE
23000	SAVENNES
23700	SERMUR
23190	LA SERRE BUSSIERE VIEILLE
23250	SOUBREBOST
23600	SOUMANS
23150	SOUS PARSAT
23300	LA SOUTERRAINE
23300	ST AGNANT DE VERSILLAT
23260	ST AGNANT PRES CROCQ
23200	ST ALPINIEN
23200	ST AMAND
23400	ST AMAND JARTOUDEIX
23200	ST AVIT DE TARDES
23480	ST AVIT LE PAUVRE
23260	ST BARD
23130	ST CHABRAIS
23000	ST CHRISTOPHE
23130	ST DIZIER LA TOUR
23270	ST DIZIER LES DOMAINES
23400	ST DIZIER LEYRENNE
23190	ST DOMET
23000	ST ELOI
23290	ST ETIENNE DE FURSAC
23000	ST FEYRE
23500	ST FEYRE LA MONTAGNE
23000	ST FIEL
23500	ST FRION
23250	ST GEORGES LA POUGE
23500	ST GEORGES NIGREMONT
23160	ST GERMAIN BEAUPRE
23430	ST GOUSSAUD
23150	ST HILAIRE LA PLAINE
23250	ST HILAIRE LE CHATEAU
23110	ST JULIEN LA GENETE
23130	ST JULIEN LE CHATEL
23400	ST JUNIEN LA BREGERE
23000	ST LAURENT
23300	ST LEGER BRIDEREIX
23000	ST LEGER LE GUERETOIS
23130	ST LOUP
23200	ST MAIXANT
23200	ST MARC A FRONGIER
23460	ST MARC A LOUBAUD
23600	ST MARIEN
23150	ST MARTIAL LE MONT
23100	ST MARTIAL LE VIEUX
23460	ST MARTIN CHATEAU
23430	ST MARTIN STE CATHERINE
23260	ST MAURICE PRES CROCQ
23300	ST MAURICE LA SOUTERRAINE
23200	ST MEDARD LA ROCHETTE
23100	ST MERD LA BREUILLE
23480	ST MICHEL DE VEISSE
23400	ST MOREIL
23100	ST ORADOUX DE CHIROUZE
23260	ST ORADOUX PRES CROCQ
23260	ST PARDOUX D ARNET
23400	ST PARDOUX MORTEROLLES
23200	ST PARDOUX LE NEUF
23150	ST PARDOUX LES CARDS
23430	ST PIERRE CHERIQNAT
23290	ST PIERRE DE FURSAC
23460	ST PIERRE BELLEVUE
23600	ST PIERRE LE BOST
23110	ST PRIEST
23300	ST PRIEST LA FEUILLE
23240	ST PRIEST LA PLAINE
23400	ST PRIEST PALUS
23500	ST QUENTIN LA CHABANNE
23160	ST SEBASTIEN
23600	ST SILVAIN BAS LE ROC
23190	ST SILVAIN BELLEGARDE
23320	ST SILVAIN MONTAIGUT
23140	ST SILVAIN SOUS TOULX
23800	ST SULPICE LE DUNOIS
23000	ST SULPICE LE GUERETOIS
23480	ST SULPICE LES CHAMPS
23320	ST VAURY
23000	ST VICTOR EN MARCHE
23460	ST YRIEIX LA MONTAGNE
23150	ST YRIEIX LES BOIS
23170	TARDES
23350	TERCILLAT
23250	THAURON
23600	TOULX STE CROIX
23230	TROIS FONDS
23120	VALLIERES
23300	VAREILLES
23170	VERNEIGES
23250	VIDAILLAT
23170	VIERSAT
23140	VIGEVILLE
23800	VILLARD
23340	LA VILLEDIEU
23260	LA VILLENEUVE
23260	LA VILLETELLE
23200	FOURNEAUX
23460	LE COMPEIX
23430	LE THEIL
23160	FORGEVIEILLE
23300	LE DOGNON
23360	LIGNAUD
24300	ABJAT SUR BANDIAT
24460	AGONAC
24210	AJAT
24480	ALLES SUR DORDOGNE
24220	ALLAS LES MINES
24600	ALLEMANS
24270	ANGOISSE
24160	ANLHIAC
24430	ANNESSE ET BEAULIEU
24420	ANTONNE ET TRIGONANT
24590	ARCHIGNAC
24750	ATUR
24290	AUBAS
24260	AUDRIX
24300	AUGIGNAC
24320	AURIAC DE BOURZAC
24290	AURIAC DU PERIGORD
24210	AZERAT
24210	LA BACHELLERIE
24390	BADEFOLS D ANS
24150	BADEFOLS SUR DORDOGNE
24150	BANEUIL
24560	BARDOU
24210	BARS
24330	BASSILAC
24150	BAYAC
24440	BEAUMONT
24400	BEAUPOUYET
24120	BEAUREGARD DE TERRASSON
24140	BEAUREGARD ET BASSAC
24400	BEAURONNE
24340	BEAUSSAC
24140	BELEYMAS
24170	BELVES
24220	BERBIGUIERES
24100	BERGERAC
24320	BERTRIC BUREE
24550	BESSE
24220	BEYNAC ET CAZENAC
24220	BEZENAC
24310	BIRAS
24540	BIRON
24330	BLIS ET BORN
24560	BOISSE
24390	BOISSEUILH
24640	LA BOISSIERE D ANS
24230	BONNEVILLE ET ST AVIT DE
24440	BORN DE CHAMPS
24590	BORREZE
24130	BOSSET
24480	BOUILLAC
24750	BOULAZAC
24560	BOUNIAGUES
24310	BOURDEILLES
24300	LE BOURDEIX
24320	BOURG DES MAISONS
24600	BOURG DU BOST
24400	BOURGNAC
24150	BOURNIQUEL
24110	BOURROU
24320	BOUTEILLES ST SEBASTIEN
24250	BOUZIC
24310	BRANTOME
24380	BREUILH
24210	BROUCHAUD
24260	LE BUGUE
24480	LE BUISSON DE CADOUIN
24350	BUSSAC
24360	BUSSEROLLES
24360	BUSSIERE BADIL
24480	CADOUIN
24150	CALES
24370	CALVIAC EN PERIGORD
24550	CAMPAGNAC LES QUERCY
24260	CAMPAGNE
24140	CAMPSEGRET
24530	CANTILLAC
24540	CAPDROT
24370	CARLUX
24200	CARSAC AILLAC
24610	CARSAC DE GURSON
24170	CARVES
24120	LA CASSAGNE
24250	CASTELNAUD LA CHAPELLE
24220	CASTELS
24150	CAUSE DE CLERANS
24370	CAZOULES
24600	CELLES
24250	CENAC ET ST JULIEN
24380	CENDRIEUX
24320	CERCLES
24380	CHALAGNAC
24800	CHALEIX
24530	CHAMPAGNAC DE BELAIR
24320	CHAMPAGNE ET FONTAINE
24750	CHAMPCEVINEL
24340	CHAMPEAUX ET LA CHAPELLE
24360	CHAMPNIERS ET REILHAC
24470	CHAMPS ROMAIN
24650	CHANCELADE
24640	LE CHANGE
24190	CHANTERAC
24320	CHAPDEUIL
24290	LA CHAPELLE AUBAREIL
24530	LA CHAPELLE FAUCHER
24350	LA CHAPELLE GONAGUET
24320	LA CHAPELLE GRESIGNAC
24320	LA CHAPELLE MONTABOURLET
24300	LA CHAPELLE MONTMOREAU
24250	LA CHAPELLE PECHAUD
24390	LA CHAPELLE ST JEAN
24600	CHASSAIGNES
24460	CHATEAU L EVEQUE
24120	CHATRES
24120	CHAVAGNAC
24410	CHENAUD
24320	CHERVAL
24390	CHERVEIX CUBAS
24640	CHOURGNAC
24170	CLADECH
24140	CLERMONT DE BEAUREGARD
24160	CLERMONT D EXCIDEUIL
24560	COLOMBIER
24120	COLY
24600	COMBERANCHE ET EPELUCHE
24530	CONDAT SUR TRINCOU
24570	CONDAT SUR VEZERE
24300	CONNEZAC
24560	CONNE DE LABARDE
24450	LA COQUILLE
24800	CORGNAC SUR L ISLE
24750	CORNILLE
24390	COUBJOURS
24420	COULAURES
24660	COULOUNIEIX CHAMIERS
24430	COURSAC
24520	COURS DE PILE
24320	COUTURES
24220	COUX ET BIRAGOQUE
24150	COUZE ET ST FRONT
24350	CREYSSAC
24100	CREYSSE
24380	CREYSSENSAC ET PISSOT
24640	CUBJAC
24240	CUNEGES
24250	DAGLAN
24170	DOISSAT
24250	DOMME
24120	LA DORNAC
24350	DOUCHAPT
24140	DOUVILLE
24330	LA DOUZE
24190	DOUZILLAC
24270	DUSSAC
24410	ECHOURGNAC
24380	EGLISE NEUVE DE VERGT
24400	EGLISE NEUVE D ISSAC
24420	ESCOIRE
24360	ETOUARS
24160	EXCIDEUIL
24700	EYGURANDE ET GARDEDEUIL
24330	EYLIAC
24500	EYMET
24560	PLAISANCE
24460	EYVIRAT
24800	EYZERAC
24620	EYZIES DE TAYAC SIREUIL
24560	FALGUEYRAT
24290	FANLAC
24290	LES FARGES
24560	FAURILLES
24560	FAUX
24410	FESTALEMPS
19600	LA FEUILLADE
24450	FIRBEIX
24240	FLAUGEAC
24130	LE FLEIX
24580	FLEURAC
24250	FLORIMONT GAUMIER
24170	FONGALOP
24500	FONROQUE
24210	FOSSEMAGNE
33220	FOUGUEYROLLES
24380	FOULEIX
24130	FRAISSE
24210	GABILLOU
24240	GAGEAC ET ROUILLAC
24680	GARDONNE
24540	GAUGEAC
24160	GENIS
24130	GINESTET
24310	LA GONTERIE BOULOUNEIX
24320	GOUT ROSSIGNOL
24350	GRAND BRASSAC
24150	GRAND CASTANG
24390	GRANGES D ANS
24340	LES GRAULGES
24120	GREZES
24110	GRIGNOLS
24170	GRIVES
24250	GROLEJAC
24380	GRUN BORDAS
24300	HAUTEFAYE
24390	HAUTEFORT
24400	ISSAC
24560	ISSIGEAC
24140	JAURE
24300	JAVERLHAC ET LA CHAPELLE
24590	JAYAC
24410	LA JEMAYE
24260	JOURNIAC
24630	JUMILHAC LE GRAND
24440	LABOUQUERIE
24380	LACROPTE
24340	RUDEAU LADOSSE
24130	LA FORCE
24150	LALINDE
24520	LAMONZIE MONTASTRUC
24680	LAMONZIE ST MARTIN
24230	LAMOTHE MONTRAVEL
24270	LANOUAILLE
24150	LANQUAIS
24570	LE LARDIN ST LAZARE
24170	LARZAC
24540	LAVALADE
24550	LAVAUR
24130	LAVEYSSIERE
24400	LES LECHES
24340	LEGUILLAC DE CERCLES
24110	LEGUILLAC DE L AUCHE
24100	LEMBRAS
24800	LEMPZOURS
24460	LIGUEUX
24510	LIMEUIL
24210	LIMEYRAT
24520	LIORAC SUR LOUYRE
24350	LISLE
24540	LOLME
24550	LOUBEJAC
24130	LUNAS
24320	LUSIGNAC
24300	LUSSAS ET NONTRONNEAU
24620	MANAURIE
24560	MANDACOU
24110	MANZAC SUR VERN
24200	MARCILLAC ST QUENTIN
24340	MAREUIL
24220	MARNAC
24620	MARQUAY
24430	MARSAC SUR L ISLE
24540	MARSALES
24750	MARSANEIX
24140	MAURENS
24150	MAUZAC ET GRAND CASTANG
24260	MAUZENS ET MIREMONT
24420	MAYAC
24550	MAZEYROLLES
24700	MENESPLET
24350	MENSIGNAC
24240	MESCOULES
24220	MEYRALS
24450	MIALET
24330	MILHAC D AUBEROCHE
24470	MILHAC DE NONTRON
24610	MINZAC
24480	MOLIERES
24240	MONBAZILLAC
24240	MONBOS
24240	MONESTIER
24130	MONFAUCON
24560	MONMADALES
24560	MONMARVES
24540	MONPAZIER
24440	MONSAC
24560	MONSAGUEL
24340	MONSEC
24210	MONTAGNAC D AUBEROCHE
24140	MONTAGNAC LA CREMPSE
24350	MONTAGRIER
24560	MONTAUT
24230	MONTAZEAU
24230	MONTCARET
24440	MONTFERRAND DU PERIGORD
24290	MONTIGNAC
24610	MONTPEYROUX
24170	MONPLAISANT
24700	MONTPON MENESTEROL
24110	MONTREM
24520	MOULEYDIER
24700	MOULIN NEUF
24220	MOUZENS
24400	MUSSIDAN
24250	NABIRAT
24590	NADAILLAC
24390	NAILHAC
24320	NANTEUIL AURIAC DE BOURZA
24800	NANTHEUIL
24800	NANTHIAT
24230	NASTRINGUES
24440	NAUSSANNES
24460	NEGRONDES
24190	NEUVIC
24440	NOJALS ET CLOTTE
24300	NONTRON
24660	NOTRE DAME DE SANILHAC
24170	ORLIAC
24370	ORLIAGUET
24480	PALEYRAC
24410	PARCOUL
24590	PAULIN
24510	PAUNAT
24310	PAUSSAC ET ST VIVIEN
24270	PAYZAC
24120	PAZAYAC
24000	PERIGUEUX
24600	PETIT BERSAC
24210	PEYRIGNAC
24370	PEYRILLAC ET MILLAC
24620	PEYZAC LE MOUSTIER
24510	PEZULS
24360	PIEGUT PLUVIERS
24700	LE PIZOU
24580	PLAZAC
24240	POMPORT
24410	PONTEYRAUD
24150	PONTOURS
33220	PORT STE FOY PONCHAPT
24370	PRATS DE CARLUX
24550	PRATS DU PERIGORD
24150	PRESSIGNAC VICQ
24160	PREYSSAC D EXCIDEUIL
24130	PRIGONRIEUX
24200	PROISSANS
24240	PUYGUILHEM
24410	PUYMANGOU
24340	PUYRENIER
24140	QUEYSSAC
24530	QUINSAC
24440	RAMPIEUX
24500	RAZAC D EYMET
24240	RAZAC DE SAUSSIGNAC
24430	RAZAC SUR L ISLE
24240	RIBAGNAC
24600	RIBERAC
24340	ROCHEBEAUCOURT ET ARGEN
24490	LA ROCHE CHALAIS
24250	LA ROQUE GAGEAC
24580	ROUFFIGNAC ST CERNIN DE R
24240	ROUFFIGNAC DE SIGOULES
24500	SADILLAC
24170	SAGELAT
24520	ST AGNE
24510	STE ALVERE
24170	ST AMAND DE BELVES
24290	ST AMAND DE COLY
24380	ST AMAND DE VERGT
24200	ST ANDRE D ALLAS
24190	ST ANDRE DE DOUBLE
24410	ST ANTOINE CUMOND
24330	ST ANTOINE D AUBEROCHE
24230	ST ANTOINE DE BREUILH
24110	ST AQUILIN
24110	ST ASTIER
24500	ST AUBIN DE CADELECH
24560	ST AUBIN DE LANQUAIS
24250	ST AUBIN DE NABIRAT
24410	ST AULAYE
24260	ST AVIT DE VIALARD
24540	ST AVIT RIVIERE
24440	ST AVIT SENIEUR
24700	ST BARTHELEMY DE BELLEGAR
24360	ST BARTHELEMY DE BUSSIERE
24150	ST CAPRAISE DE LALINDE
24500	ST CAPRAISE D EYMET
24540	ST CASSIEN
24560	ST CERNIN DE LABARDE
24550	ST CERNIN DE L HERM
24580	ST CERNIN DE REILLAC
24260	ST CHAMASSY
24260	ST CIRQ
24330	ST CREPIN D AUBEROCHE
24310	ST CREPIN DE RICHEMONT
24590	ST CREPIN ET CARLUCET
24440	STE CROIX
24340	STE CROIX DE MAREUIL
24250	ST CYBRANET
24220	ST CYPRIEN
24270	ST CYR LES CHAMPAGNES
24360	ST ESTEPHE
24400	ST ETIENNE DE PUYCORBIER
24640	STE EULALIE D ANS
24500	STE EULALIE D EYMET
24340	ST FELIX DE BOURDEILLES
24260	ST FELIX DE REILLAC ET MO
24510	ST FELIX DE VILLADEIX
24170	STE FOY DE BELVES
24510	STE FOY DE LONGAS
24460	ST FRONT D ALEMPS
24400	ST FRONT DE PRADOUX
24300	ST FRONT LA RIVIERE
24300	ST FRONT SUR NIZONNE
24590	ST GENIES
24130	ST GEORGES BLANCANEIX
24140	ST GEORGES DE MONTCLARD
24700	ST GERAUD DE CORPS
24170	ST GERMAIN DE BELVES
24160	ST GERMAIN DES PRES
24190	ST GERMAIN DU SALEMBRE
24520	ST GERMAIN ET MONS
24400	ST GERY
24330	ST GEYRAC
24140	ST HILAIRE D ESTISSAC
24500	STE INNOCENCE
24190	ST JEAN D ATAUX
24800	ST JEAN DE COLE
24140	ST JEAN D ESTISSAC
24140	ST JEAN D EYRAUD
24800	ST JORY DE CHALAIS
24160	ST JORY LAS BLOUX
24310	ST JULIEN DE BOURDEILLES
24140	ST JULIEN DE CREMPSE
24370	ST JULIEN DE LAMPON
24500	ST JULIEN D EYMET
24320	ST JUST
24510	ST LAURENT DES BATONS
24400	ST LAURENT DES HOMMES
24100	ST LAURENT DES VIGNES
24170	ST LAURENT LA VALLEE
24330	ST LAURENT SUR MANOIRE
24560	ST LEON D ISSIGEAC
24110	ST LEON SUR L ISLE
24290	ST LEON SUR VEZERE
24400	ST LOUIS EN L ISLE
24510	ST MARCEL DU PERIGORD
24540	ST MARCORY
24330	STE MARIE DE CHIGNAC
24160	ST MARTIAL D ALBAREDE
24700	ST MARTIAL D ARTENSET
24250	ST MARTIAL DE NABIRAT
24300	ST MARTIAL DE VALETTE
24320	ST MARTIAL VIVEYROL
24800	ST MARTIN DE FRESSENGEAS
24610	ST MARTIN DE GURSON
24600	ST MARTIN DE RIBERAC
24140	ST MARTIN DES COMBES
24400	ST MARTIN L ASTIER
24300	ST MARTIN LE PIN
24380	ST MAIME DE PEREYROL
24600	ST MEARD DE DRONE
24610	ST MEARD DE GURCON
24400	ST MEDARD DE MUSSIDAN
24160	ST MEDARD D EXIDEUIL
24270	ST MESMIN
24400	ST MICHEL DE DOUBLE
24230	ST MICHEL DE MONTAIGNE
24490	ST MICHEL DE RIVIERE
24380	ST MICHEL DE VILLADEIX
24490	ST MICHEL L ECLUSE ET LEP
24370	STE MONDANE
24200	STE NATHALENE
24520	ST NEXANS
24210	STE ORSE
24530	ST PANCRACE
24640	ST PANTALY D ANS
24160	ST PANTALY D EXCIDEUIL
24600	ST PARDOUX DE DRONE
24170	ST PARDOUX ET VIELVIC
24470	ST PARDOUX LA RIVIERE
24380	ST PAUL DE SERRE
24800	ST PAUL LA ROCHE
24320	ST PAUL LIZONNE
24560	ST PERDOUX
24330	ST PIERRE DE CHIGNAC
24800	ST PIERRE DE COLE
24450	ST PIERRE DE FRUGIE
24130	ST PIERRE D EYRAUD
24170	ST POMPONT
24450	ST PRIEST LES FOUGERES
24410	ST PRIVAT DES PRES
24210	ST RABIER
24560	STE RADEGONDE
24160	ST RAPHAEL
24700	ST REMY
24540	ST ROMAIN DE MONPAZIER
24800	ST ROMAIN ET ST CLEMENT
24440	STE SABINE BORN
24470	ST SAUD LACOUSSIERE
24520	ST SAUVEUR
24700	ST SAUVEUR LALANDE
24230	ST SEURIN DE PRATS
24190	ST SEVERIN D ESTISSAC
24340	ST SULPICE DE MAREUIL
24600	ST SULPICE DE ROUMAGNAC
24800	ST SULPICE D EXCIDEUIL
24160	STE TRIE
24350	ST VICTOR
24190	ST VINCENT DE CONNEZAC
24220	ST VINCENT DE COSSE
24410	ST VINCENT JALMOUTIERS
24200	ST VINCENT LE PALUEL
24420	ST VINCENT SUR L ISLE
24230	ST VIVIEN
24160	SALAGNAC
24590	SALIGNAC EYVIGNES
24170	SALLES DE BELVES
24380	SALON
24270	SARLANDE
24200	SARLAT LA CANEDA
24420	SARLIAC SUR L ISLE
24800	SARRAZAC
24240	SAUSSIGNAC
24260	SAVIGNAC DE MIREMONT
24300	SAVIGNAC DE NONTRON
24270	SAVIGNAC LEDRIER
24420	SAVIGNAC LES EGLISES
24300	SCEAU ST ANGEL
24600	SEGONZAC
24310	SENCENAC PUY DE FOURCHES
24290	SERGEAC
24500	SERRES ET MONTGUYARD
24410	SERVANCHES
24240	SIGOULES
24370	SIMEYROLS
24500	SINGLEYRAC
24600	SIORAC DE RIBERAC
